date,event,nouns
2022-02-06,CUR,"['올림픽', '개최국', '중국', '컬링', '믹스더블', '2연승', '후', '6연패', '4강', '토너먼트', '탈락']"
2022-02-06,CUR,"['베이징올림픽', '女컬링', '팀킴', '베이징', '입성', '10일', '첫', '기']"
2022-02-06,IHO,"['중국', '여자아이스하키', '세계', '6위', '일본', '역전승', '슛아웃']"
2022-02-06,SKN,"['베이징올림픽', '비관인터뷰', '윤성빈', '강렬한', '반전', '상승곡선', '컨디션', '스타트', '자신감']"
2022-02-07,SJP,"['하늘', '日', '금메달리스트', '50년', '마침표', '올림픽', '스키점프']"
2022-02-07,SJP,"['올림픽', '스키점프', '노멀힐', '금', '고바야시', '나', '이번', '올림픽', '요괴일지']"
2022-02-07,SJP,"['천재', '기대', '고바야시', '24년', '만', '일본', '스키점프', '첫', '금메달', '베이징올림픽']"
2022-02-07,SJP,"['中', '심장부', '등장', '위구르', '독립', '운동', '상징', '터키', '수', '스키', '위구르국', '깃발']"
2022-02-07,SJP,"['터키', '수', '동투르키스탄', '문양', '스키', '착용', '화제', '신장', '인권', '논란', '지속']"
2022-02-07,LUG,"['영상', '귀화선수', '프리쉐', '루', '여자', '1인승', '1', '2차', '합계', '21위']"
2022-02-07,LUG,"['올림픽', '루', '프리쉐', '여자', '싱글', '첫날', '21위', '4차', '시', '진출', '가능성', '남아']"
2022-02-07,LUG,"['영상', '송파구민', '프리쉐', '루', '여자', '1인승', '1차', '23위']"
2022-02-07,LUG,"['세상', '형', '질주', '12년', '만', '완수', '올림픽', '꿈']"
2022-02-07,LUG,"['1등', '박수', '33등', '임남규', '인간', '승리']"
2022-02-07,LUG,"['부상투혼', '루', '임남규', '33위']"
2022-02-07,BTH,"['바이애슬론', '귀화', '수', '압바꾸모바', '15㎞', '개', '전', '73위', '베이징2022']"
2022-02-07,BTH,"['베이징올림픽', '바이애슬론', '개', '전', '아바쿠모바', '73위', '김선수', '84위']"
2022-02-07,BTH,"['베이징', '바이애슬론', '아바쿠모바', '73위', '김선수', '84위']"
2022-02-07,BTH,[]
2022-02-07,BTH,"['에바쿠모바', '73위', '김선수', '84위', '15km', '완주', '올림픽', '바이애슬론']"
2022-02-07,BTH,"['아바쿠모바', '바이애슬론', '15㎞', '73위', '마감', '김선수', '84위', '베이징올림픽']"
2022-02-07,BTH,"['바이애슬론', '아바쿠모바', '73위', '김선수', '84위']"
2022-02-07,BTH,"['독', '헤르만', '바이애슬론', '여자', '15㎞', '우승', '귀화선수', '아바쿠모바', '73위']"
2022-02-07,BTH,"['베이징', '사격', '6발', '아바쿠모바', '73위', '김선수', '84위']"
2022-02-07,BTH,"['올림픽', '바이애슬론', '아바쿠모바', '개', '전', '73위', '김선수', '84위']"
2022-02-07,BTH,"['2022베이징', '에바쿠모바', '김선수', '바이애슬론', '女', '15km', '완주']"
2022-02-07,BTH,"['베이징', '인공', '눈', '90', '훈련', '한국', '바이애슬론', '결과']"
2022-02-07,BOB,"['얼음', '바퀴달린', '썰매', '훈련', '자메이카', '쿨러닝', '베이징올림픽']"
2022-02-07,CCS,"['신비', '동계올림픽', '사전', '크로스컨트리', '전설', '이채원', '6번', '올림픽', '도전']"
2022-02-07,CCS,"['올림픽', '중국', '북부', '강추위', '북유럽', '스웨덴', '선수들']"
2022-02-07,CCS,"['김민우', '크로스컨트리', '남자', '스키애슬론', '62위']"
2022-02-07,SKN,"['윤성빈', '정승기', '첫', '공식', '훈련', '메달', '시속', '5㎞']"
2022-02-07,SKN,"['올림픽', '윤성빈', '정승기', '첫', '공식', '훈련', '메달', '시속', '5㎞']"
2022-02-08,CUR,"['올림픽', '이탈리아', '믹스더블', '전승', '우승', '컬링', '첫', '메달']"
2022-02-08,CUR,"['2022베이징', '압도적', '승리', '스웨덴', '컬링', '믹스더블', '동메달', '획득']"
2022-02-08,CUR,"['하이라이트', '스웨덴', '컬링', '종주국', '영국', '컬링', '혼성', '동메달']"
2022-02-08,CUR,"['컬링', '팀', '이번', '올림픽', '핸드폰']"
2022-02-08,ALP,"['올림픽', '남자', '마이', '남자', '알파', '첫', '3연속', '金']"
2022-02-08,ALP,"['것', '누구', '은은', '비상']"
2022-02-08,ALP,"['스키', '여제', '시프린', '실격', '金', '재도전']"
2022-02-08,ALP,"['영상', '올림픽', '2연패', '마이', '알파인스키', '슈퍼대회전', '금메달']"
2022-02-08,ALP,"['오스트리아', '마이', '알파인스키', '올림픽', '3회', '연속', '金', '대기록']"
2022-02-08,ALP,"['베이징올림픽', '마이', '남자', '알파', '최초', '3회', '연속', '올림픽', '금메달']"
2022-02-08,ALP,"['후배', '곽민정', '말', '김연아', '수']"
2022-02-08,ALP,"['오스트리아', '마이', '알파인스키', '남자', '슈퍼대회전', '2연패']"
2022-02-08,ALP,"['스노보드', '최강자', '레데츠카', '올림픽', '여자', '평행대회전', '2연패', '11일', '알파인스키', '출전']"
2022-02-08,ALP,"['올림픽', '오스트리아', '마이', '알파인스키', '남자', '슈퍼대회전', '2연패']"
2022-02-08,ALP,"['영상', '만족', '경기', '세계', '랭킹', '1위', '알렉산데르', '데', '환상적', '질주', '알파인스키', '남자', '슈퍼대회전']"
2022-02-08,ALP,"['올림픽', '타노스', '출발', '절반', '선수들']"
2022-02-08,ALP,"['걸음마', '최고령', '메달리스트', '클라레']"
2022-02-08,ALP,"['이런게', '진짜', '대기만성', '걸음마', '부터', '요', '클라레', '올림픽', '최고령', '알파', '스키', '메달리스트', '영광', '베이징올림픽']"
2022-02-08,ALP,"['4번', '올림픽', '알파', '정동현', '세계', '톱10', '진입', '베이징동계']"
2022-02-08,ALP,"['세계', '최강', '설원', '연인', '불운', '하루']"
2022-02-08,ALP,"['알파', '스키', '강영', '실격']"
2022-02-08,SJP,"['올림픽', '꼭두각시', '인형극', '스키점프', '무더기', '실격', '판정', '논란']"
2022-02-08,SJP,"['유니폼', '무더기', '실격', '독', '감독']"
2022-02-08,SJP,"['내', '탓', '말', '초유', '실격', '사태', '눈물', '日', '미녀새']"
2022-02-08,SJP,"['여자', '선수들', '실격', '스키점프', '무더기', '실격', '판정', '논란', '베이징올림픽']"
2022-02-08,SJP,"['수틀리', '너', '실격', '남발', '스키점프', '강국들', '눈물']"
2022-02-08,SJP,"['영상', '실격', '실격', '실격', '실격', '스키점프', '복장']"
2022-02-08,SJP,"['옷', '헐렁', '스키점프', '복장실격', '폭탄세례']"
2022-02-08,SJP,"['경기장', '핵발전소', '옆', '해외', '네티즌', '설왕설래']"
2022-02-08,SJP,"['유니폼', '5명', '황당', '실격', '심판', '스키점프']"
2022-02-08,SJP,"['中', '공평치', '스키점프', '수', '격', '일본']"
2022-02-08,SJP,"['영상', '스키점프', '헐렁', '복장', '5명', '무더기', '실격', '황당']"
2022-02-08,SJP,"['짓', '초유', '실격', '사태', '中올림픽', '스키점프', '수', '탈락']"
2022-02-08,SJP,"['스키점프', '판정', '유니폼', '헐렁', '며', '무더기', '실격']"
2022-02-08,SJP,"['올림픽', '日', '스키점프', '스타', '복장위반', '격', '불만', '규정']"
2022-02-08,SJP,"['유니폼', '헐렁', '스키점프', '5명', '실격처리', '비난', '폭주']"
2022-02-08,SJP,"['유니폼', '2㎝', '스키점프', '무더기', '실격', '사태']"
2022-02-08,SJP,"['쇼트트랙', '이', '이번', '스키점프', '무더기', '실격', '논란', '베이징2022']"
2022-02-08,SJP,"['유니폼', '2㎝', '스키점프', '5명', '무더기', '실격']"
2022-02-08,SJP,"['일본', '격', '스키점프', '무더기', '격', '분노', '탄식']"
2022-02-08,SJP,"['스키점프', '황당', '판정', '金후보', '실격', '獨', '완전', '짓']"
2022-02-08,BTH,"['귀화', '랍신', '바이애슬론', '20km', '76위', '마감', '크로스컨트리', '완주', '만족']"
2022-02-08,BTH,"['2022베이징', '4초', '차이', '20km', '사투', '랍신', '76위']"
2022-02-08,BTH,"['귀화', '태극전사', '랍신', '바이애슬론', '개', '20km', '76위', '베이징', '올림픽']"
2022-02-08,BTH,"['20', '76th']"
2022-02-08,BTH,"['2번', '태극마크', '랍신', '남자', '20km', '76위', '올림픽', '바이애슬론']"
2022-02-08,BTH,"['바이애슬론', '랍신', '남자', '개', '20km', '76위']"
2022-02-08,BTH,"['올림픽', '바이애슬론', '귀화', '대표', '티모페', '20㎞', '개', '전', '76위']"
2022-02-08,BTH,"['전남체육회', '소속', '랍신', '오늘', '바이애슬론', '첫', '메달', '도전']"
2022-02-08,BTH,"['베이징올림픽', '두번', '태극마크', '랍신', '파벌', '韓', '귀화']"
2022-02-08,BTH,"['베이징', '파벌', '한국', '랍신', '태극마크', '두', '번', '올림픽']"
2022-02-08,BTH,"['귀화', '랍신', '시베리', '호랑', '애국가', '눈물', '나']"
2022-02-08,IHO,"['미리보', '女', '하키', '결승전', '미국', '제압']"
2022-02-08,IHO,"['하이라이트', '링크', '위', '최고', '라이벌', '매치', '여자', '아이스하키', '미국']"
2022-02-08,IHO,"['여자', '아이스하키', '미리보', '결승전', '미국', '제압', '베이징2022']"
2022-02-08,IHO,"['사실상', '결승전', '미국', '여자아이스하키', '첫', '대결', '승자']"
2022-02-08,IHO,"['2022베이징', '女', '아이스하키', '종주국', '미국', '4', '2', '승리']"
2022-02-08,IHO,"['올림픽', '초유', '마스크', '착용', '아이스하키', '경기', '근원', '러시아', '베이징올림픽']"
2022-02-08,IHO,"['결승전', '여자', '아이스하키', '미국', '4', '2', '제압']"
2022-02-08,IHO,"['올림픽', '미리보', '결승', '여자', '아이스하키', '숙적', '미국', '제압']"
2022-02-08,IHO,"['영상', '사실상', '결승전', '미국', '여자', '아이스하키']"
2022-02-08,IHO,"['올림픽', '여자', '아이스하키', '미국', '4', '2', '제압', '강력한', '우승후보', '부상']"
2022-02-08,IHO,"['올림픽', '미리보', '결승전', '여자', '아이스하키', '미국', '4', '2', '제압']"
2022-02-08,CCS,"['올림픽', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '종합']"
2022-02-08,CCS,"['부상', '최선', '크로스컨트리', '스프린트', '예선', '탈락']"
2022-02-08,CCS,[]
2022-02-08,CCS,"['주진우', '라이브', '안민석', '시스템', '전문', '부족한', '우리', '스포츠', '현실', '평소', '관리', '편파', '판정', '메달', '일', '것']"
2022-02-08,CCS,"['크로스컨트리', '스프린트', '예선', '韓선수', '전원', '베이징올림픽']"
2022-02-08,CCS,"['올림픽', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '탈락']"
2022-02-08,CCS,"['올림픽', '의미', '도전', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '탈락']"
2022-02-08,CCS,"['올림픽', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '탈락']"
2022-02-08,CCS,"['유의미한', '도전', '한국', '수', '전원', '스프린트', '예선', '올림픽', '크로스컨트리']"
2022-02-08,CCS,"['최선', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '탈락']"
2022-02-08,CCS,"['영상', '한국', '남자', '스프린트', '예선', '81', '82위']"
2022-02-08,CCS,"['올림픽', '크로스컨트리', '스프린트', '한국', '수', '전원', '예선', '탈락']"
2022-02-08,CCS,"['2022베이징', '의미', '완주', '男', '크로스컨트리', '정종원', '김민우', '완주', '성공']"
2022-02-08,CCS,"['올림픽', '크로스컨트리', '정종원', '김민우', '스프린트', '예선', '탈락']"
2022-02-08,CCS,"['영상', '끝', '최선', '크로스컨트리', '한다솜', '이의진', '70위']"
2022-02-08,CCS,"['2022베이징', '女', '크로스컨트리', '이의진', '한다솜', '올림픽', '첫', '결승선', '통과']"
2022-02-08,CCS,"['한다솜', '이의진', '크로스컨트리', '스프린트', '예선', '75', '77위', '30강', '진출', '실패']"
2022-02-08,FRS,"['19세', '소녀', '금메달', '중국선', '인민', '챔피언', '미국선', '배은망덕']"
2022-02-08,FRS,"['얼굴', '실력', '금메달', '中귀화스타', '구아이링', '광고수익', '479억']"
2022-02-08,FRS,"['올림픽', '폐제철소', '옆', '빅', '경기장', '외', '핵', '발전소', '경기']"
2022-02-08,FRS,"['펑솨', '바흐', '위원장', '에일린', '구', '경기', '관전', '베이징2022']"
2022-02-08,FRS,"['영상', '중국', '최고', '스타', '에일린', '구', '여자', '프리스타', '빅', '금메달']"
2022-02-08,FRS,"['美中', '등', '상관', '중국귀화', '에일린', '구', '스키', '프리스타', '금메달']"
2022-02-08,FRS,"['베이징올림픽', '프리스타', '스키', '최강자', '에일린', '구', '빅', '금메달']"
2022-02-08,FRS,"['美中', '혼혈', '에일린', '구', '2관왕', '정조준', '베이징', '올림픽']"
2022-02-08,FRS,"['에일린', '구', '프리스타', '빅', '금메달', '中', '메달', '순위', '1위']"
2022-02-08,FRS,"['올림픽', '프리스타', '스키', '최강자', '에일린', '구', '빅', '금메달']"
2022-02-08,FRS,"['美中', '등', '한복판', '中', '에일린', '구', '빅', '종목', '금메달']"
2022-02-08,FRS,"['에일린', '구', '프리스타', '빅', '금메달', '주종목', '하프파이프', '2관왕', '가능성', '↑']"
2022-02-08,FRS,"['성조', '이', '에일린', '구', '오성홍기']"
2022-02-08,FRS,"['베이징올림픽', '미국', '중국', '에일린', '구', '스키', '빅', '금메달']"
2022-02-08,FRS,"['2022베이징', '금메달', '中', '구아이링', '프리스타', '빅', '금메달']"
2022-02-08,FRS,"['올림픽', '에일린', '구', '프리스타', '빅', '금메달', '중국', '메달', '순위', '1위']"
2022-02-08,NCB,"['비디오머그', '노르딕', '복합', '종목', '국가대표', '수']"
2022-02-08,SKN,"['아이언맨', '윤성빈', '평창', '금빛', '질주', '한국', '썰매', '10일', '레이스']"
2022-02-08,SKN,"['스켈레톤', '정승기', '윤성빈', '아이언맨들', '쾌속', '질주']"
2022-02-08,SKN,"['올림픽', '한국', '썰매', '옌칭서', '승천', '10일', '아이언맨', '질주', '스타트']"
2022-02-09,CUR,"['우리', '얼음판', '팀킴']"
2022-02-09,CUR,"['여자컬링', '팀킴', '격', '준비', '끝', '팀', '코리아', '분위기', '반전']"
2022-02-09,CUR,"['영미', '영미', '여자', '컬링', '팀', '메달', '사냥']"
2022-02-09,CUR,"['2022베이징', '믹스', '더블', '우승자', '이탈리아', '男', '컬링', '누구']"
2022-02-09,CUR,"['2연속', '메달', '도전', '팀', '첫', '빙질', '적응', '훈련']"
2022-02-09,CUR,"['영상', '전승', '금메달', '컬링', '최강', '환상', '듀오', '누구']"
2022-02-09,CUR,"['팀', '의', '시간', '저희', '경기', '힘']"
2022-02-09,CUR,"['11승', '전승', '후', '금메달', '이탈리아', '컬링', '역사']"
2022-02-09,CUR,"['올림픽', '한국', '컬링', '갤런트', '감독', '예비', '며느리', '첫판', '종합']"
2022-02-09,CUR,"['베이징올림픽', '팀킴', '금빛', '스톤']"
2022-02-09,ALP,"['꽈당', '스키여제', '설질', '100', '인공눈', '속출']"
2022-02-09,ALP,"['10명', '중', '4명', '꽈당', '스키여제', '무릎', '베이징올림픽', '인공', '눈']"
2022-02-09,ALP,"['中', '인공눈', '스키', '여제', '의', '꿈']"
2022-02-09,ALP,"['2022', '베이징', '시프린', '활강', '도중', '콰당', '여자', '회전', '실격']"
2022-02-09,ALP,"['베이징올림픽', '스키여제', '시프린', '2', '기', '연속', '실격']"
2022-02-09,ALP,"['시프린', '블로바', '동갑내기', '라이벌', '희비']"
2022-02-09,ALP,"['스키여제', '시프린', '회전', '실격']"
2022-02-09,ALP,"['블로바', '알파', '회전', '金', '시프린', '실격', '종합', '베이징2022']"
2022-02-09,ALP,"['올림픽', '알파', '회전', '우승', '블로바', '동료들', '힘']"
2022-02-09,ALP,"['블로바', '생애', '첫', '올림픽', '금메달', '시프린', '라이벌전', '완승']"
2022-02-09,ALP,"['5초', '꽈당', '스키여제', '허무한', '실격']"
2022-02-09,ALP,['39th']
2022-02-09,ALP,"['아빠', '절', '격려', '텐데', '스키', '레전드', '시프린', '베이징올림픽']"
2022-02-09,ALP,"['김소희', '알파인스키', '회전', '39위', '완주', '블로바', '金', '시프린', '실격', '희비', '라이벌']"
2022-02-09,ALP,"['베이징', '스키', '여제', '대결', '블로바', '金', '획득', '시프린', '실격']"
2022-02-09,ALP,"['김소희', '알파인스키', '최종', '39위', '강영서', '완주', '실패', '알파인스키', '회전']"
2022-02-09,ALP,"['3번', '올림픽', '김소희', '알파', '여자', '회전', '39위', '올림픽', '스키']"
2022-02-09,ALP,"['올림픽', '김소희', '알파', '스키', '여자', '회전', '최종', '39위', '블로바', '우승']"
2022-02-09,ALP,"['올림픽', '블로바', '금메달', '시프린', '2회', '연속', '실격', '라이벌', '종합']"
2022-02-09,ALP,"['영상', '영', '몫', '알파', '스키', '김소희', '시원', '질주']"
2022-02-09,SJP,"['유니폼', '은메달', '스키점프', '판정', '논란']"
2022-02-09,SJP,"['비디오머그', '스키점프', '무더기', '실격', '계속', '음모론', '중국', '가능성']"
2022-02-09,SJP,"['베이징', '올림픽', '스키점프', '경기', '이후', '심슨가족', '재조명', '이유']"
2022-02-09,SJP,"['유니폼', '2㎝', '실격', '눈물', '스키점프', '수', '한마디']"
2022-02-09,SJP,"['지옥', '반응', '베이징', '스키점프대', '실체']"
2022-02-09,SJP,"['중국', '스키점프', '수', '꼴찌', '실력', '심판', '전원', '만점']"
2022-02-09,SJP,"['올림픽', '옷', '2㎝', '실격', '스키점프', '스타', '내', '실수', '동료', '인생']"
2022-02-09,SJP,"['스키점프', '충격적', '실격', '베이징', '동계올림픽', '수준', '실격']"
2022-02-09,SJP,"['스키점프', '옷', '2㎝', '獨', '日', '노르웨', '에이스들', '줄', '실격']"
2022-02-09,LUG,"['루', '2인승', '박진용', '조정명', '2차', '합계', '12위']"
2022-02-09,LUG,"['올림픽', '투혼', '레이스', '루', '2인승', '박진용', '조정명', '12위']"
2022-02-09,LUG,"['3번', '올림픽', '박진용', '조정명', '2인승', '12위', '올림픽', '루']"
2022-02-09,LUG,"['영상', '엄지척', '박진용', '조정명', '루', '2인승', '완벽', '주행']"
2022-02-09,LUG,"['썰매', '전복', '투혼', '완주', '프리쉐', '동료', '마지막']"
2022-02-09,LUG,"['2022베이징', '엄마', '아빠', '티비나왔다', '루', '2인승', '박진용', '조정명', '1차', '59초', '361']"
2022-02-09,LUG,"['썰매', '채', '완주', '루', '귀화선수', '감동', '레이스']"
2022-02-09,LUG,"['귀화선수', '프리쉐', '태극마크', '유종', '미', '주목', '경기']"
2022-02-09,LUG,"['썰매', '끝', '푸른눈', '한국인', '프리쉐', '역주']"
2022-02-09,LUG,"['귀화', '수', '프리쉐', '마지막', '올림픽', '코리안']"
2022-02-09,LUG,"['평창에서', '썰매', '에밀리', '스위', '웃음', '베이징올림픽']"
2022-02-09,LUG,"['출산', '9개월', '만', '우승', '사상', '최초', '루', '여자', '1인승', '3연패', '가이젠베르거', '베이징동계올림픽']"
2022-02-09,LUG,"['썰매', '완주', '마지막', '올림픽', '프리쉐', '투혼', '베이징올림픽']"
2022-02-09,LUG,['19th']
2022-02-09,LUG,"['귀화', '루', '에일린', '프리쉐', '재활', '최종', '19위', '기록']"
2022-02-09,LUG,"['2022', '베이징', '프리쉐', '루', '여', '1인승', '19위', '마무리']"
2022-02-09,LUG,"['루', '여제', '사상', '첫', '올림픽', '3연패', '달성']"
2022-02-09,LUG,"['올림픽', '루', '여자', '1인승', '프리쉐', '19위', '가이젠베르거', '3연패']"
2022-02-09,LUG,"['귀화선수', '프리쉐', '썰매', '전복', '완주', '은퇴무대', '투혼']"
2022-02-09,LUG,"['독일', '프리쉐', '태극마크', '마지막', '레이스', '올림픽', '루']"
2022-02-09,BTH,"['집', '가고파', '美', '올림픽', '수', '화상', '첫', '아기', '출산']"
2022-02-09,IHO,"['러', '선수들', '코', '의심', '마스크', '다음', '경기선', '노', '마스크']"
2022-02-09,BOB,"['베이징', '리포트', '호랑', '기운', '한국', '썰매', '메달사냥']"
2022-02-09,BOB,"['흑호랑이', '기운', '한국', '봅슬레이', '스켈레톤', '대표팀', '썰매', '디자인', '공개', '베이징올림픽']"
2022-02-09,BOB,"['평창', '아프리카', '쿨러닝', '베이징', '이유']"
2022-02-09,BOB,"['윤종', '형', '내', '몫', '금빛', '질주', '봅슬레이', '영혼', '파트너', '의', '브로맨스']"
2022-02-09,CCS,"['벨라루스', '수', '망명', '반정부', '17세', '스키소녀', '폴란드행']"
2022-02-09,SKN,"['아이언맨', '윤성빈', '내', '격', '1000번', '중국', '경쟁']"
2022-02-09,SKN,"['오늘', '올림픽', '스켈레톤', '남자', '1차', '2차', '外', '10일']"
2022-02-09,SKN,"['아이언맨', '윤성빈', '내', '격', '1000번', '중국', '경쟁']"
2022-02-09,SKN,"['냉철', '아이언맨', '폭발적', '스타트', '승부수']"
2022-02-09,SKN,"['총알', '윤성빈', '반전', '드라마']"
2022-02-09,SKN,"['베이징올림픽', '아이언맨', '윤성빈', '격', '2연패', '가능']"
2022-02-09,SKN,"['평창', '영광', '재현', '아이언맨', '윤성빈', '10일', '출격']"
2022-02-09,SKN,"['호랑이해', '우리', '정복', '봅슬레이', '스켈레톤', '디자인', '공개', '베이징올림픽']"
2022-02-09,SKN,"['올림픽', '호랑이', '봅슬레이', '스켈레톤', '디자인', '공개']"
2022-02-09,SKN,"['컨디션', '윤성빈', '오늘', '아이언맨', '2탄']"
2022-02-09,SKN,"['베이징올림픽', '아이언맨', '윤성빈', '스켈레톤', '격', '2연패', '가능']"
2022-02-09,SKN,"['윤성빈', '정승기', '한국썰매', '자존심', '강산', '기자', '여기', '베이징']"
2022-02-10,SSK,"['올림픽', '스하우텐', '닷새', '만', '신기록', '빙속', '3000m', '이', '5000m', '금']"
2022-02-10,SSK,"['중장거리', '간판', '김민석', '이승훈', '정재원', '팀추월', '도전']"
2022-02-10,SSK,"['스피드스케이팅', '빙질', '로비', '논란', '열악', '빙질', '국가간', '신경전']"
2022-02-10,SSK,"['실격땐', '강원도청', '황대헌', '金따니', '한국체대', '소속']"
2022-02-10,SSK,"['첫', '메달', '소식', '김민석']"
2022-02-10,SSK,"['체격', '열세', '집념', '기적', '기록', '중국']"
2022-02-10,SSK,"['니하오', '베이징', '올림픽', '전', '45번']"
2022-02-10,SSK,"['빙속', '왕국', '네덜란드', '대표', '컴퓨터', '정']"
2022-02-10,SSK,"['페이스메이커', '에이스', '정재원']"
2022-02-10,SJP,"['비난', '베이징', '악몽', 'GG사토', '무더기', '실격', '논란', '日', '스키점프', '수', '위']"
2022-02-10,LUG,"['올림픽', '한국', '루', '마지막', '계주서', '13위', '가이젠베르거', '2관왕']"
2022-02-10,LUG,"['베이징올림픽', '루', '혼성', '릴레이', '마', '13구', '메달', '획득', '실패']"
2022-02-10,LUG,"['올림픽', '마', '구간', '루', '혼성', '릴레이', '13위', '금메달', '독', '종합']"
2022-02-10,LUG,"['베이징', '루', '대표팀', '팀', '계주', '13위', '마무리']"
2022-02-10,LUG,"['베이징', '마', '13번', '한국', '루', '팀', '계주', '종합', '13위']"
2022-02-10,LUG,"['프리쉐', '임남규', '박진용', '조정명', '팀', '계주', '13위', '마무리', '올림픽', '루']"
2022-02-10,LUG,"['올림픽', '루', '혼성', '릴레이', '마', '13구', '메달', '획득', '실패']"
2022-02-10,LUG,"['2022베이징', '훌륭', '마무리', '루', '대표팀', '3분', '11초', '238', '기록']"
2022-02-10,LUG,"['영상', '루', '한국', '드림팀', '총출동', '혼성', '릴레이', '경기']"
2022-02-10,LUG,"['독', '루', '여제', '한마디', '중국에서', '할말', '베이징올림픽']"
2022-02-10,LUG,[]
2022-02-10,IHO,"['中', '올림픽', '男', '아이스하키', '대표팀', '캐나다팀', '대다수', '외국', '용병']"
2022-02-10,FRS,"['2022베이징', '데뷔전', '최고점', '미국', '프리스타', '스키', '혼성', '단체', '우승']"
2022-02-10,FRS,"['중국', '금메달', '미녀', '수', '미국', '국적', '소', '질문', '답']"
2022-02-10,FRS,"['中', '검열', '스노공주', '예외', '인스타', '한장', '논란']"
2022-02-10,FRS,"['것', '은메달', '내겐', '기적']"
2022-02-10,FRS,"['이름', '회사', '주', '10', '폭등', '中스키', '금메달', '에일린', '구', '인기', '폭발']"
2022-02-10,FRS,"['美', '귀화', '돈방석', '스키선수', '국적', '질문']"
2022-02-10,FRS,"['미국', '국적', '포기', '질문', '중국', '귀화', '구에일린', '동문서답', '일부', '미국', '국민들', '분통']"
2022-02-11,SSK,"['첫', '메달', '김민석', '벤치', '고개', '7위', '中선수', '행동']"
2022-02-11,SSK,"['김민석', '인성', '메달감', '고개', '中선수', '토닥토닥']"
2022-02-11,SSK,"['中선수', '다독', '김민석', '박장혁', '꽈당', '왕멍']"
2022-02-11,SSK,"['30초', '승부', '스피드스케이팅', '메달']"
2022-02-11,SSK,"['내', '폭발', '김민석', '동메달', '경기', '후', '쓰레기', '정리', '중국', '수', '위로']"
2022-02-11,SSK,"['제갈성렬', '차민규', '500m', '금메달', '것']"
2022-02-11,SSK,"['김민석', '中선수', '위', '올림픽정신', '이것']"
2022-02-11,SSK,"['올림픽', '메달', '김민석', '올림픽', '정신', '중국', '수', '위']"
2022-02-11,SSK,"['韓빙상', '주말', '메달사냥', '출격']"
2022-02-11,SSK,"['진정한', '월클', '김민석', '中선수', '위', '후', '뒷정리', '영상']"
2022-02-11,SSK,"['中선수', '다독였다', '동메달', '김민석', '빛', '품격']"
2022-02-11,SSK,"['영상', '두', '번', '신기록', '두', '개', '금메달', '네덜란드', '슈하우텐', '2관왕']"
2022-02-11,SSK,"['꽃', '고다이라', '스피드스케이팅', '500m', '2연패', '가능']"
2022-02-11,SSK,"['동메달', '뒤', '노메달', '중국', '수', '위로', '김민석', '수', '포착']"
2022-02-11,SSK,"['메달', '뒷정리', '김민석', '실력', '매너', '월클']"
2022-02-11,SSK,"['金2', '銀3', '이승훈', '최다메달', '사냥', '시동', '베이징올림픽']"
2022-02-11,SSK,"['중국선수', '위로', '쓰레기', '메달딴', '후', '김민석']"
2022-02-11,SSK,"['숫자', '뭐', '중요', '나', '자랑스러운걸', '나', '레이스']"
2022-02-11,SSK,"['김민석', '시작', '베이징', '메달', '레이스', '한국', '스피드스케이팅', '탄력']"
2022-02-11,ALP,"['스키여제', '시프린', '계속', '베이징', '불운']"
2022-02-11,ALP,"['드론', '5백대', '구아이링', '얼굴', '애국주의', '점령한', '올림픽']"
2022-02-11,ALP,"['베이징올림픽', '스키여제', '시프린', '슈퍼대회전', '노메달', '베라미', '1위']"
2022-02-11,ALP,"['완주', '소중', '미소', '스키', '최강', '시프']"
2022-02-11,ALP,"['시프린', '삼수', '끝', '베이징동계올림픽', '첫', '완주']"
2022-02-11,ALP,"['2022', '베이징', '우울', '시프린', '슈퍼대회전', '완주', '메달권', '밖']"
2022-02-11,ALP,"['영상', '명예', '회복', '스키', '여제', '시프린', '슈퍼대회전', '첫', '도전']"
2022-02-11,ALP,"['2연속', '실격', '부담', '완주', '시프린', '경기', '수', '감사해']"
2022-02-11,ALP,"['스키', '여제', '시프린', '슈퍼대회전', '완주', '9위', '베라미', '金', '베이징2022']"
2022-02-11,ALP,"['올림픽', '2연속', '실격', '극복', '스키여제', '시프린', '믿음', '자랑']"
2022-02-11,ALP,"['올림픽', '경기', '중', '수술한', '美스키', '오브라이언', '中', '의료진', '감사']"
2022-02-11,ALP,"['시프린', '베이징서', '무관', '슈퍼대회전', '메달권', '밖']"
2022-02-11,SJP,"['베이징올림픽', '일본', '판정', '불만', '스키점프', '다카나시', '유니폼', '검사방법']"
2022-02-11,SJP,"['만세', '요구', '스키점프', '무더기', '격', '전말']"
2022-02-11,SJP,"['日', '스키점프', '실격', '연맹', '복장', '규정', '논란', '항의', '예정']"
2022-02-11,SJP,"['유니폼', '측정', '방법', '실격', '日', '스키점프', '스타', '분통']"
2022-02-11,SJP,"['이전', '만세', '자세', '측정', '폭탄', '발언', '日', '스키점프', '이', '제기']"
